Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
3604503,13000,2600,1455,8375000,6.299732e+10,1.0114636,19.683472,2.2340322,1.0162356,1.4456772,2615,2.0128098
3604504,13000,2800,1344,7683768,5.7841041e+10,0.99942183,18.056097,2.0493286,1.0039647,1.4858454,2615,2.065407
3604505,13000,3000,1124,6020812,4.3104518e+10,0.98581195,15.390097,1.7467432,0.98201275,1.5700077,2615,2.1609547
3604506,13000,3200,901,4435598,2.940808e+10,0.93389046,13.378789,1.5184641,0.9635433,1.6557001,2615,2.2897739
3604507,13000,3400,131,161172.23,2.374e+08,1.2339579,6.2911506,0.71403223,0.87489444,2.3944147,2615,2.5988641
3604508,13000,3600,172,235976.47,4.1084e+08,1.2536963,6.736558,0.76458502,0.88225329,2.3022189,2615,2.514786
3604509,13000,3800,177,247071.11,4.5232e+08,1.2518216,6.8085642,0.77275753,0.88340819,2.2884469,2615,2.5064192
3604510,13000,4000,177,253874.69,4.9256e+08,1.2480112,6.8369837,0.77598315,0.88386148,2.2830911,2615,2.5059056
3604511,13000,4200,177,263041.53,5.3932e+08,1.2480112,6.8369837,0.77598315,0.88386148,2.2830911,2615,2.5059056
3604512,13000,4400,174,271036.88,5.9012e+08,1.2401265,6.8615332,0.77876943,0.88425189,2.2785003,2615,2.5095937
3604513,13000,4600,171,280159.91,6.4004e+08,1.2365023,6.8553791,0.77807099,0.88415414,2.2796481,2615,2.5136726
3604514,13000,4800,168,292193.56,6.9756e+08,1.2328459,6.8492365,0.77737379,0.88405651,2.2807958,2615,2.5177834
3604515,13000,5000,164,303020.84,7.4836e+08,1.2279197,6.841063,0.7764461,0.88392645,2.282326,2615,2.523314
3670016,13200,-2000,257,632233,2.2197199e+09,1.1723411,7.8801527,0.89438057,0.89959747,2.1132364,2615,2.4475131
3670017,13200,-1800,259,607642.5,2.0989199e+09,1.0413679,8.3813028,0.95126003,0.90660578,2.0466719,2615,2.5159996
3670018,13200,-1600,264,599226.69,2.0492e+09,1.0023595,8.5436821,0.96968979,0.9088093,2.0267789,2615,2.5364311
3670019,13200,-1400,274,621610.12,2.18992e+09,0.97867411,8.6860771,0.98585129,0.910716,2.0099463,2615,2.5450935
3670020,13200,-1200,281,630871.69,2.22768e+09,0.97246498,8.7523832,0.99337685,0.91159588,2.0022953,2615,2.5447967
3670021,13200,-1000,290,655551.62,2.3432e+09,0.98223662,8.7825518,0.99680102,0.91199458,1.9988524,2615,2.5330126
3670022,13200,-800,302,698928.75,2.5618801e+09,0.98848248,8.8435183,1.0037205,0.91279721,1.9919664,2615,2.5217631
3670023,13200,-600,316,742632.62,2.7309599e+09,0.99312359,8.9226627,1.0127033,0.91383302,1.9831675,2615,2.5104668
3670024,13200,-400,346,829170.69,3.072e+09,1.0107617,9.067317,1.0291212,0.9157086,1.9674828,2615,2.4816263
3670025,13200,-200,342,865692.88,3.3706801e+09,0.98501343,9.121418,1.0352615,0.91640431,1.9617444,2615,2.5008533
3670026,13200,0,357,957715,3.9104399e+09,0.97317821,9.2576685,1.0507256,0.91814297,1.9475899,2615,2.5004475
3670027,13200,200,393,1134284.5,4.8755599e+09,0.96219277,9.530858,1.081732,0.92157263,1.9204285,2615,2.4886723
3670028,13200,400,445,1392013.1,6.3303199e+09,0.94765067,9.9226503,1.1261996,0.92636585,1.8840857,2615,2.4724998
3670029,13200,600,529,1855604.6,9.1937198e+09,0.94315326,10.509277,1.1927806,0.93328691,1.834736,2615,2.4357934
3670030,13200,800,684,2842886.5,1.636136e+10,0.90767121,11.717549,1.329917,0.94668794,1.748661,2615,2.3961411
3670031,13200,1000,997,5308837.5,3.853192e+10,1.0160546,14.016653,1.5908602,0.96960783,1.6258607,2615,2.1844895
3670032,13200,1200,1325,7956997,6.1850399e+10,1.0521601,17.544945,1.9913141,0.99994665,1.5,2615,2.0297778
3670033,13200,1400,1532,9295214,7.2749842e+10,1.0290601,20.846586,2.3660431,1.0245667,1.4208111,2615,1.9706188
3670034,13200,1600,1519,9150378,7.1350157e+10,1.0174171,20.714764,2.3510816,1.0236394,1.4234889,2615,1.984193
3670035,13200,1800,1515,9039867,7.014364e+10,1.0181569,20.640184,2.342617,1.0231129,1.4250191,2615,1.9850976
3670036,13200,2000,1507,8925571,6.8993278e+10,1.0195949,20.492622,2.3258691,1.0220673,1.4280796,2615,1.9869418
3670037,13200,2200,1492,8805165,6.7944841e+10,1.0061243,20.329117,2.3073115,1.0209023,1.4315226,2615,2.0031409
3670038,13200,2400,1461,8609738,6.6477761e+10,1.0106778,19.78537,2.2455974,1.0169793,1.4433818,2615,2.0111754
3670039,13200,2600,1400,8218807.5,6.35858e+10,1.0172316,18.796101,2.1333175,1.009639,1.4667177,2615,2.0289822
3670040,13200,2800,1279,7270986,5.5371481e+10,0.9996689,17.176962,1.9495486,0.99700147,1.5107116,2615,2.0900676
3670041,13200,3000,1100,5795405.5,4.1880359e+10,0.98182958,15.146132,1.7190537,0.97986984,1.5791889,2615,2.1734755
3670042,13200,3200,957,4539995.5,3.0419241e+10,0.94763488,13.839012,1.5706985,0.9679395,1.6338944,2615,2.256964
3670043,13200,3400,299,629802.56,1.8924401e+09,1.2776818,7.7028027,0.87425172,0.89703739,2.1388676,2615,2.3722124
3670044,13200,3600,260,523302.81,1.5717199e+09,1.2391559,7.6031976,0.86294675,0.89558011,2.1537874,2615,2.4179461
3670045,13200,3800,236,453669.69,1.3305999e+09,1.213622,7.5431724,0.856134,0.89469492,2.1629686,2615,2.4478412
3670046,13200,4000,224,429674.5,1.28216e+09,1.2002882,7.5135136,0.85276783,0.89425564,2.1675594,2615,2.4633346
3670047,13200,4200,214,414897.81,1.2576399e+09,1.1888713,7.488976,0.8499828,0.89389122,2.1713848,2615,2.4765403
3670048,13200,4400,206,413062.59,1.3096399e+09,1.1795297,7.4694605,0.84776789,0.89360076,2.1744454,2615,2.4873061
3670049,13200,4600,200,417469.59,1.3728399e+09,1.172398,7.4548907,0.84611422,0.8933835,2.1767406,2615,2.4955018
3670050,13200,4800,192,414227.59,1.39032e+09,1.1627164,7.4355526,0.8439194,0.89309466,2.179801,2615,2.5065966
3670051,13200,5000,189,429252.34,1.4638799e+09,1.1595736,7.425921,0.84282625,0.89295059,2.1813314,2615,2.5106025
3735552,13400,-2000,248,599132.19,2.1778401e+09,0.99689388,8.4523563,0.95932454,0.90757388,2.037873,2615,2.5501938
3735553,13400,-1800,251,585108.81,2.13528e+09,0.98757094,8.5025005,0.96501571,0.90825343,2.0317521,2615,2.5540245
3735554,13400,-1600,256,587695.12,2.2012401e+09,0.99330729,8.5182924,0.96680808,0.90846682,2.0298393,2615,2.5472114
3735555,13400,-1400,259,588628.88,2.2663199e+09,0.99072373,8.5468674,0.97005123,0.90885222,2.0263963,2615,2.5468976
3735556,13400,-1200,261,590576.62,2.3138401e+09,0.98386836,8.5820522,0.97404468,0.90932542,2.0221882,2615,2.5499358
3735557,13400,-1000,265,613587.94,2.4843599e+09,0.97910815,8.6240101,0.97880685,0.90988779,2.017215,2615,2.5504282
3735558,13400,-800,265,639243.31,2.71744e+09,0.97072524,8.6500359,0.98176062,0.91023558,2.0141544,2615,2.5557852
3735559,13400,-600,198,346577.69,1.1596e+09,0.88616985,8.4461308,0.95861781,0.9074893,2.0386381,2615,2.6537232
3735560,13400,-400,143,181419.84,2.6592e+08,1.2647781,4.730042,0.53684974,0.84549081,2.854629,2615,2.8803904
3735561,13400,-200,293,899319,4.1987599e+09,0.9473933,8.9087973,1.0111295,0.913652,1.9846978,2615,2.5540934
3735562,13400,0,350,1091060.6,5.18688e+09,0.96517372,9.2352972,1.0481867,0.91785884,1.9498852,2615,2.5097218
3735563,13400,200,402,1337417.5,6.6599199e+09,0.95827097,9.6026983,1.0898858,0.92246234,1.9135425,2615,2.4867158
3735564,13400,400,462,1683479.6,8.9177999e+09,0.96166027,9.9961834,1.1345456,0.92724973,1.8775822,2615,2.4541097
3735565,13400,600,562,2340727,1.368512e+10,0.96155679,10.685575,1.21279,0.93531084,1.8209641,2615,2.407069
3735566,13400,800,731,3724929,2.587248e+10,1.0128137,11.765646,1.3353758,0.94719988,1.7456006,2615,2.2948036
3735567,13400,1000,884,5511147,4.47254e+10,1.0777636,12.767953,1.4491355,0.95753413,1.6870697,2615,2.1826952
3735569,13400,1400,1427,9254976,7.5148517e+10,1.1266298,18.374393,2.0854547,1.0064255,1.4774293,2615,1.9393185
3735570,13400,1600,1450,9152431,7.3745121e+10,1.0426238,19.400375,2.2019014,1.0141547,1.4521806,2615,1.9903834
3735571,13400,1800,1465,9072787,7.2541716e+10,1.0262328,19.751287,2.241729,1.0167308,1.4441469,2615,1.9973803
3735572,13400,2000,1460,8954539,7.131716e+10,1.0269215,19.66659,2.2321162,1.0161121,1.4460597,2615,1.9987073
3735573,13400,2200,1448,8798691,6.988764e+10,1.0284865,19.466251,2.209378,1.0146408,1.4506503,2615,2.0019648
3735574,13400,2400,1418,8570319,6.8066079e+10,1.0156282,19.077574,2.1652641,1.0117552,1.4598317,2615,2.0234532
3735575,13400,2600,1353,8074463,6.402388e+10,1.0201192,18.09885,2.0541811,1.004297,1.4846978,2615,2.0444982
3735576,13400,2800,1222,6925224,5.328572e+10,1.0182879,16.402893,1.8616934,0.99065405,1.5348126,2615,2.095979
3735577,13400,3000,1079,5665695.5,4.152796e+10,0.97793585,14.938921,1.6955358,0.97802997,1.5872227,2615,2.1847773
3735578,13400,3200,955,4559511.5,3.122792e+10,0.94702709,13.822329,1.568805,0.96778202,1.6346595,2615,2.2582421
3735579,13400,3400,436,1171666.9,4.4777999e+09,1.289812,8.601367,0.97623682,0.90958452,2.0198929,2615,2.2695172
3735580,13400,3600,307,654365.06,2.00712e+09,1.2706337,7.7970905,0.8849532,0.89840388,2.1250956,2615,2.3680284
3735581,13400,3800,292,653587.5,2.1489999e+09,1.2715288,7.6821589,0.87190866,0.8967365,2.1419282,2615,2.3800149
3735582,13400,4000,279,657325.25,2.3081999e+09,1.2588744,7.6488471,0.86812788,0.89624971,2.1469014,2615,2.3950782
3735583,13400,4200,265,648715.31,2.4081201e+09,1.2448097,7.6132946,0.86409277,0.89572847,2.152257,2615,2.4117186
3735584,13400,4400,253,647020.19,2.5335199e+09,1.2318593,7.5855918,0.8609485,0.89532101,2.1564653,2615,2.4265203
3735585,13400,4600,243,640852.25,2.5840399e+09,1.2212219,7.5605817,0.85810995,0.89495224,2.1602907,2615,2.4389751
3735586,13400,4800,233,631946.06,2.59264e+09,1.2103251,7.5357356,0.85529,0.89458495,2.1641164,2615,2.4516792
3735587,13400,5000,225,630269.06,2.6141199e+09,1.2014143,7.5159764,0.85304731,0.89429218,2.1671767,2615,2.462029
3801088,13600,-2000,241,612506.56,2.54336e+09,0.97190267,8.4836273,0.96287364,0.90799803,2.0340474,2615,2.5703464
3801089,13600,-1800,242,596499.75,2.5208e+09,0.97207415,8.4899092,0.96358663,0.90808308,2.0332823,2615,2.569587
3801090,13600,-1600,247,610431.56,2.6821199e+09,0.96879119,8.5341434,0.96860713,0.90868074,2.0279264,2615,2.5684254
3801091,13600,-1400,244,596532.81,2.6941599e+09,0.9559716,8.5532427,0.97077489,0.90893805,2.0256312,2615,2.5785172
3801092,13600,-1200,241,591223.06,2.7570801e+09,0.94612771,8.5628242,0.97186238,0.90906698,2.0244834,2615,2.5867577
3801093,13600,-1000,192,311312.75,1.01364e+09,0.878268,8.4275064,0.95650399,0.90723598,2.0409334,2615,2.6629026
3801094,13600,-800,165,184276.03,2.3988e+08,1.3367974,4.8195133,0.54700452,0.84736192,2.820199,2615,2.7948067
3801095,13600,-600,153,174842.67,2.3044e+08,1.294726,4.7664194,0.54097849,0.84625483,2.8404744,2615,2.8450906
3801096,13600,-400,143,178262.73,2.544e+08,1.2647781,4.730042,0.53684974,0.84549081,2.854629,2615,2.8803904
3801097,13600,-200,315,1127584.9,5.8925199e+09,0.9160738,9.1468859,1.0381521,0.91673076,1.9590665,2615,2.5627508
3801098,13600,0,357,1309484.1,7.0448e+09,0.91762382,9.4212179,1.0692881,0.92020506,1.9311401,2615,2.5388212
3801099,13600,200,421,1633025.2,9.1468401e+09,0.93589348,9.7954912,1.1117674,0.92482579,1.8955624,2615,2.4928613
3801100,13600,400,494,2107628.8,1.263704e+10,0.94126433,10.273855,1.1660607,0.93054461,1.8538638,2615,2.4534895
3801101,13600,600,610,2997670.5,2.0027359e+10,0.94952923,11.061864,1.2554981,0.93954957,1.7930375,2615,2.3947022
3801102,13600,800,706,4196412,3.3625999e+10,1.0017502,11.610756,1.3177961,0.94554573,1.755547,2615,2.3137555
3801103,13600,1000,321,1579458.5,1.283188e+10,0.71399391,9.6960859,1.1004852,0.92361152,1.9047437,2615,2.7087431
3801105,13600,1400,1405,9390493,7.8033437e+10,1.1599548,17.776157,2.0175562,1.0017744,1.4934965,2615,1.9254622
3801106,13600,1600,1403,9222853,7.6394324e+10,1.1295156,18.027708,2.0461063,1.0037438,1.4866105,2615,1.9457738
3801107,13600,1800,1403,9072851,7.488104e+10,1.0695916,18.507864,2.1006033,1.0074483,1.4739863,2615,1.9875931
3801108,13600,2000,1401,8932498,7.3421562e+10,1.0334268,18.719383,2.1246102,1.0090584,1.4686304,2615,2.0157125
3801109,13600,2200,1385,8739250,7.1687684e+10,1.0346777,18.478037,2.0972178,1.0072201,1.4747514,2615,2.0207508
3801110,13600,2400,1360,8456608,6.9175599e+10,1.0198081,18.1994,2.0655932,1.0050764,1.4820199,2615,2.0420885
3801111,13600,2600,1289,7812448,6.33252e+10,1.0210404,17.228582,1.9554075,0.99741733,1.5091814,2615,2.0681331
3801112,13600,2800,1166,6654994,5.2006281e+10,1.0130603,15.771144,1.7899914,0.98531097,1.5562357,2615,2.1217058
3801113,13600,3000,1041,5540234,4.1466761e+10,0.96991187,14.578032,1.6545756,0.97478068,1.6017598,2615,2.2060571
3801114,13600,3200,930,4545901,3.206008e+10,0.93912148,13.617128,1.5455151,0.96583354,1.6442235,2615,2.2744851
3801115,13600,3400,456,1209633.8,4.4664003e+09,1.3044521,8.6663809,0.98361582,0.91045368,2.0122418,2615,2.2504897
3801116,13600,3600,390,1065942.9,4.2392801e+09,1.2536839,8.4554729,0.95967823,0.9076162,2.0374904,2615,2.3155775
3801117,13600,3800,288,627385.06,1.9908401e+09,1.249191,7.7627773,0.88105869,0.89790803,2.1300688,2615,2.3909838
3801118,13600,4000,272,621280.44,2.10792e+09,1.244606,7.666748,0.87015963,0.8965115,2.1442235,2615,2.4058287
3801119,13600,4200,262,629280.06,2.26944e+09,1.2417351,7.6057196,0.86323297,0.89561713,2.1534047,2615,2.4153426
3801120,13600,4400,255,645003.38,2.448e+09,1.2344754,7.5881019,0.86123341,0.89535797,2.1560826,2615,2.4238808
3801121,13600,4600,250,670669.81,2.6789601e+09,1.2292154,7.5755677,0.85981083,0.89517331,2.1579955,2615,2.4300511
3801122,13600,4800,244,685376.25,2.83424e+09,1.2228198,7.5605817,0.85810995,0.89495224,2.1602907,2615,2.4375358
3801123,13600,5000,237,698619.06,2.9848399e+09,1.2152404,7.5431724,0.856134,0.89469492,2.1629686,2615,2.4463816
3866624,13800,-2000,235,634972.38,2.96016e+09,0.95562893,8.4930534,0.96394348,0.90812564,2.0328999,2615,2.5845473
3866625,13800,-1800,236,631232.75,3.0702001e+09,0.94751722,8.5246258,0.96752691,0.90855235,2.0290742,2615,2.589077
3866626,13800,-1600,222,531370.31,2.4625201e+09,0.9231143,8.5025005,0.96501571,0.90825343,2.0317521,2615,2.6138766
3866627,13800,-1400,190,320290.41,1.0926001e+09,0.87560916,8.4213161,0.95580149,0.90715176,2.0416985,2615,2.6659863
3866628,13800,-1200,167,188701.3,2.6048e+08,1.3377144,4.8215399,0.54723454,0.847404,2.8194339,2615,2.7938211
3866629,13800,-1000,161,175357.7,2.2656e+08,1.3271185,4.8063812,0.54551405,0.84708893,2.8251722,2615,2.8063517
3866630,13800,-800,155,169090.5,2.1472e+08,1.308367,4.7823238,0.54278362,0.84658742,2.8343534,2615,2.8287349
3866631,13800,-600,148,169499.52,2.246e+08,1.2886944,4.7575192,0.53996831,0.84606832,2.8439174,2615,2.8520257
3866632,13800,-400,143,178262.73,2.544e+08,1.2647781,4.730042,0.53684974,0.84549081,2.854629,2615,2.8803904
3866633,13800,-200,339,1353158.2,7.6858399e+09,0.89981794,9.3520575,1.0614386,0.91933638,1.9380261,2615,2.5609856
3866634,13800,0,385,1611318.2,9.5496796e+09,0.90344179,9.6471367,1.0949295,0.92301023,1.9093343,2615,2.5343628
3866635,13800,200,443,1979102.1,1.230348e+10,0.91105455,10.013643,1.1365273,0.92745894,1.876052,2615,2.5000281
3866636,13800,400,521,2550833.8,1.711276e+10,0.90975279,10.54795,1.1971699,0.93373299,1.8316756,2615,2.4644787
3866637,13800,600,574,3227972.2,2.49722e+10,0.92209381,10.883362,1.2352384,0.93755233,1.8060443,2615,2.4314108
3866638,13800,800,539,3475397.2,3.1213799e+10,0.90120834,10.695543,1.2139213,0.93542457,1.8201989,2615,2.4628968
3866639,13800,1000,150,215225.59,3.8908e+08,1.3134627,6.2009854,0.70379865,0.87335718,2.41469,2615,2.539603
3866641,13800,1400,1390,9527196,8.0925483e+10,1.1828091,17.372154,1.9717026,0.99856931,1.5049732,2615,1.9164747
3866642,13800,1600,1383,9347536,7.9223996e+10,1.1549937,17.544945,1.9913141,0.99994665,1.5,2615,1.9361533
3866643,13800,1800,1375,9174486,7.7571121e+10,1.1222656,17.721209,2.0113194,1.0013417,1.4950268,2615,1.9605621
3866644,13800,2000,1368,8991099,7.5797561e+10,1.0723603,17.999407,2.0428944,1.0035231,1.4873756,2615,1.9984642
3866645,13800,2200,1343,8730098,7.3542877e+10,1.0736953,17.652998,2.0035777,1.000803,1.4969395,2615,2.0067656
3866646,13800,2400,1304,8334806,7.0027002e+10,1.0211357,17.424957,1.9776956,0.99899125,1.503443,2615,2.0623343
3866647,13800,2600,1219,7512040.5,6.2068998e+10,1.0180756,16.367769,1.8577069,0.99036092,1.5359602,2615,2.0973005
3866648,13800,2800,1107,6441619.5,5.1462881e+10,1.0046469,15.156142,1.7201899,0.97995824,1.5788064,2615,2.1512566
3866649,13800,3000,1000,5420932,4.1475961e+10,0.95982689,14.20771,1.6125449,0.971385,1.6174445,2615,2.2302313
3866650,13800,3200,911,4576001.5,3.3209121e+10,0.93272853,13.465205,1.5282722,0.96437711,1.651492,2615,2.2871606
3866651,13800,3400,488,1463854.5,6.2206403e+09,1.1215825,9.6430798,1.0944691,0.92296028,1.909717,2615,2.332984
3866652,13800,3600,389,1081916.6,4.2679199e+09,1.252859,8.4523563,0.95932454,0.90757388,2.037873,2615,2.3166158
3866653,13800,3800,345,975350.69,4.0431601e+09,1.2147886,8.317462,0.94401431,0.90573078,2.0547054,2615,2.363977
3866654,13800,4000,275,664513.75,2.4013599e+09,1.1464111,8.1115122,0.92063934,0.90287316,2.0814843,2615,2.4467261
3866655,13800,4200,253,599686.88,2.0977999e+09,1.2168357,7.6565089,0.86899745,0.89636183,2.1457536,2615,2.431958
3866656,13800,4400,249,623056.19,2.3001201e+09,1.2207574,7.608243,0.86351937,0.89565426,2.1530223,2615,2.4339144
3866657,13800,4600,245,649307.5,2.5232e+09,1.2238921,7.5630751,0.85839295,0.89498901,2.1599083,2615,2.4362822
3866658,13800,4800,242,680014.75,2.75808e+09,1.2206672,7.5555992,0.85754442,0.89487863,2.1610558,2615,2.4400506
3866659,13800,5000,240,712403.75,2.98912e+09,1.2185044,7.5506234,0.85697973,0.89480513,2.1618209,2615,2.4425755
3932160,14000,-2000,210,517519.59,2.3299999e+09,0.90807229,8.4648371,0.96074098,0.90774333,2.0363429,2615,2.6314924
3932161,14000,-1800,189,355834.81,1.2616e+09,0.87427497,8.4182243,0.95545059,0.90710962,2.0420811,2615,2.6675329
3932162,14000,-1600,168,214804.44,3.486e+08,1.3381658,4.8225541,0.54734963,0.84742504,2.8190513,2615,2.7933354
3932163,14000,-1400,165,196212.61,2.934e+08,1.3367974,4.8195133,0.54700452,0.84736192,2.820199,2615,2.7948067
3932164,14000,-1200,160,179598.69,2.4828e+08,1.3266464,4.8053737,0.54539973,0.84706801,2.8255546,2615,2.8068566
3932165,14000,-1000,156,170481.44,2.234e+08,1.3088372,4.7833219,0.54289681,0.84660828,2.833971,2615,2.8282332
3932166,14000,-800,151,167879.58,2.2136e+08,1.2937928,4.7644386,0.54075366,0.84621334,2.8412395,2615,2.8460841
3932167,14000,-600,146,170564.36,2.3384e+08,1.2821947,4.7496362,0.53907359,0.84590292,2.8469777,2615,2.8597116
3932168,14000,-400,143,181419.84,2.6592e+08,1.2647781,4.730042,0.53684974,0.84549081,2.854629,2615,2.8803904
3932169,14000,-200,362,1599220,9.8201999e+09,0.88156569,9.5546846,1.0844364,0.92186826,1.9181331,2615,2.5619457
3932170,14000,0,414,1929785.9,1.237528e+10,0.89680701,9.8586607,1.118937,0.92559272,1.889824,2615,2.5246415
3932171,14000,200,451,2228906.2,1.5197121e+10,0.88029361,10.15106,1.1521237,0.9290958,1.8641928,2615,2.5190513
3932172,14000,400,491,2681526.5,2.027188e+10,0.86486268,10.461334,1.1873392,0.93273216,1.8385615,2615,2.5123463
3932173,14000,600,507,3181500.8,2.790092e+10,0.87545061,10.5431,1.1966195,0.93367714,1.8320582,2615,2.496989
3932174,14000,800,360,2089641.4,1.883596e+10,0.75229377,9.8629007,1.1194183,0.92564404,1.8894415,2615,2.6601672
3932175,14000,1000,143,203273.7,3.6416e+08,1.305172,6.1892695,0.70246893,0.87315619,2.4173679,2615,2.5487299
3932177,14000,1400,1375,9666409,8.3915481e+10,1.1911974,17.112869,1.9422742,0.99648386,1.5126244,2615,1.9164668
3932178,14000,1600,1365,9468151,8.2037842e+10,1.1640984,17.241537,1.9568777,0.99752158,1.5087987,2615,1.9366041
3932179,14000,1800,1352,9264774,8.0141517e+10,1.1388718,17.293547,1.9627808,0.99793947,1.5072685,2615,1.9576131
3932180,14000,2000,1330,9021102,7.7979279e+10,1.1251029,17.125648,1.9437248,0.99658716,1.5122417,2615,1.9748797
3932181,14000,2200,1302,8697351,7.505612e+10,1.0929885,16.998697,1.929316,0.99555832,1.5160674,2615,2.0079098
3932182,14000,2400,1252,8208453,7.0548644e+10,1.0608597,16.568817,1.8805256,0.99203259,1.5294567,2615,2.0507555
3932183,14000,2600,1160,7289706,6.1313638e+10,1.0537932,15.536073,1.7633113,0.98328322,1.5646518,2615,2.09145
3932184,14000,2800,1057,6285941.5,5.1210559e+10,0.9951573,14.671301,1.6651615,0.97562599,1.5979342,2615,2.1782944
3932185,14000,3000,962,5365243.5,4.2051641e+10,0.9491384,13.880898,1.5754524,0.96833426,1.6319816,2615,2.2537818
3932186,14000,3200,884,4579695.5,3.4173121e+10,0.92306548,13.255054,1.5044205,0.9623425,1.661821,2615,2.3056726
3932187,14000,3400,481,1651103,7.9431997e+09,0.68876952,10.7507,1.2201816,0.93605226,1.8159908,2615,2.6613395
3932188,14000,3600,366,1039462.8,4.08288e+09,1.2333981,8.3813028,0.95126003,0.90660578,2.0466719,2615,2.3409584
3932189,14000,3800,344,1021664.8,4.3042801e+09,1.2138817,8.3144464,0.943672,0.9056893,2.055088,2615,2.3650928
